# Protein-1,# Protein-2
EBP1,HDAC2
EBP1,KPNA3
EBP1,PAK1
EBP1,PRKCA
EBP1,RPL30
EBP1,RPL4
EBP1,RPL8
EBP1,SIN3A
EF1A,BAD
EF1A,UBE3A
EGF,EGFR
EGF,ERBB2
EGF,GRB7
EGF,RAF1
EGF,WASL
EGFR,ABL1
EGFR,ERBB2
EGFR,ESR1
EGFR,FGR
EGFR,FYN
EGFR,GRAP
EGFR,GRB10
EGFR,GRB2
EGFR,GRB7
EGFR,HGS
EGFR,ITGB4
EGFR,JAG2
EGFR,JAK1
EGFR,JUP
EGFR,KIT
EGFR,LCK
EGFR,LYN
EGFR,MET
EGFR,NCK2
EGFR,PIK3R2
EGFR,PLCG1
EGFR,PRKCI
EGFR,PRKCZ
EGFR,PTK2
EGFR,PTK6
EGFR,SHC1
EGFR,SOCS3
EGFR,STAT1
EGFR,STAT3
EGFR,STAT5A
EGFR,TEC
EGFR,WASL
EIF3S2,PPP2CA
EIF3S2,PSMD1
EIF3S2,SMARCA4
EIF4E,FBL
EIF4E,G3BP2
EIF4E,GSK3B
ELK1,HES1
ELK1,JUNB
ELK1,JUND
ELK1,KPNA2
ELK1,RAF1
ELK1,SMAD2
ELK1,SMAD3
ELK1,STAT1
ELK1,STAT5A
ELK1,TCF3
ELK3,ATF1
ELK3,CCNB1
ELK3,CCND1
ELK3,CCNH
ELK3,FOS
ELK3,JUNB
ELK3,JUND
ELK3,PCAF
ELK3,RBL1
ELK3,RBL2
ELK3,SMARCA4
ENG,CD44
ENG,KIT
ENG,SMAD1
ENG,SMAD2
ENG,SMAD4
ENG,SP1
ENG,TGFB1
ENG,TGFB2
ENG,TGFB3
ENG,TGFBR1
ENG,TGFBR2
EPS8,SMAD2
EPS15R,AP2A1
EPS15R,AP2B1
EPS15R,CBL
EPS15R,CLTC
EPS15R,EGF
EPS15R,EGFR
EPS15R,HGS
EPS15R,NUMB
EPS15R,SPRY2
ERBB2,ABL1
ERBB2,APC
ERBB2,ESR1
ERBB2,FGR
ERBB2,FYN
ERBB2,GRB10
ERBB2,GRB14
ERBB2,GRB2
ERBB2,GRB7
ERBB2,HGS
ERBB2,KIT
ERBB2,KRT18
ERBB2,KRT8
ERBB2,LCK
ERBB2,LYN
ERBB2,MET
ERBB2,MST1R
ERBB2,NCK2
ERBB2,PIK3R2
ERBB2,PLCG1
ERBB2,PLD1
ERBB2,PLD2
ERBB2,PLSCR1
ERBB2,PRKCA
ERBB2,PTK2
ERBB2,PTK6
ERBB2,RIPK1
ERBB2,SHC1
ERBB2,SOCS3
ERBB2,STAT1
ERBB2,STAT3
ERBB2,STAT5A
ERBB2,TEC
ERBB2,VAV3
ERBB2,WASL
ERK1,AKT1
ERK1,AR
ERK1,ARRB2
ERK1,ATF1
ERK1,ATF3
ERK1,AXIN1
ERK1,BAD
ERK1,BRCA1
ERK1,BTK
ERK1,CASP9
ERK1,CBL
ERK1,CD44
ERK1,CDC23
ERK1,CDC25A
ERK1,CDK2
ERK1,CDK4
ERK1,COPS3
ERK1,CRKL
ERK1,CSK
ERK1,CTNNB1
ERK1,DYRK1A
ERK1,EGFR
ERK1,ESR1
ERK1,ETS1
ERK1,FOS
ERK1,FOXO3A
ERK1,FYN
ERK1,GRB10
ERK1,HDAC1
ERK1,HGS
ERK1,HSPA8
ERK1,ID2
ERK1,JAK1
ERK1,JUNB
ERK1,KIT
ERK1,KRT18
ERK1,LCK
ERK1,LEF1
ERK1,LYN
ERK1,MEF2A
ERK1,MEF2C
ERK1,NCK2
ERK1,NCOA3
ERK1,NFYA
ERK1,NRAS
ERK1,NUP153
ERK1,NUP214
ERK1,PCAF
ERK1,PIK3R2
ERK1,PKN2
ERK1,PLCG2
ERK1,PPP2CA
ERK1,PRKACA
ERK1,PRKCA
ERK1,PRKCI
ERK1,PRKCZ
ERK1,RAF1
ERK1,RAN
ERK1,RBL1
ERK1,RBL2
ERK1,RELA
ERK1,RIPK1
ERK1,SF1
ERK1,SHC1
ERK1,SMAD2
ERK1,SMAD3
ERK1,SMAD4
ERK1,SMARCA4
ERK1,SP1
ERK1,STAT1
ERK1,STAT3
ERK1,STAT5A
ERK1,SVIL
ERK1,TCF8
ERK1,TGFBR1
ERK1,TP53
ERK1,VDR
ERK1,WASL
ERK2,AKT1
ERK2,CBL
ERK2,CBLB
ERK2,CDK2
ERK2,CRKL
ERK2,FGR
ERK2,FYN
ERK2,GRB2
ERK2,HDAC1
ERK2,JAK1
ERK2,JUNB
ERK2,KIT
ERK2,MEF2C
ERK2,NRAS
ERK2,NUP214
ERK2,PRKCI
ERK2,PSMD4
ERK2,RAF1
ERK2,SMAD1
ERK2,SMAD2
ERK2,SMAD3
ERK2,STAT1
ERK2,STAT2
ERK2,STAT3
ERK2,STAT5A
ERK2,SVIL
ERK2,TGFBR1
ERK2,TP53
ERM,CCND1
ERM,PKN1
ERM,PRKACA
ERM,PRKCA
ERM,PRKCZ
ERM,RBL1
ERT,EGFR
ERT,ERBB2
ERT,ESR1
ERT,JAK1
ERT,MYC
ERT,NFKB1
ERT,PAK1
ESR1,FOS
ESR1,HDAC1
ESR1,KPNA2
ESR1,LAMR1
ESR1,RAF1
ESR1,RELA
ESR1,RELB
ESR1,SMAD1
ESR1,SMAD2
ESR1,SMAD3
ESR1,STAT1
ESR1,STAT5A
ESR1,TCF3
ETS1,FOS
ETS1,HDAC1
ETS1,JUNB
ETS1,JUND
ETS1,KPNA2
ETS1,RAF1
ETS1,RBL2
ETS1,SMAD1
ETS1,SMAD2
ETS1,SMAD3
ETS1,STAT1
ETS1,STAT3
ETS1,STAT5A
ETS1,TCF3
ETS1,TGFBR1
FADD,FYN
FADD,HSPA8
FADD,KRT18
FADD,NFKB2
FADD,PSMD12
FADD,RIPK1
FADD,STAT3
FADD,STAT5A
FADD,TGFBR1
FADD,TRADD
FADD,TRAF1
FAF1,HDAC1
FAF1,HDAC2
FAF1,TRADD
FANCD2,NCOA3
FANCD2,TP53
FBL,ITGB4BP
FBL,POLR1A
FBL,PRMT1
FBL,PSMD3
FBXW7,RBX1
FGR,ABL1
FGR,CASP8
FGR,CDC42
FGR,FYN
FGR,GIT1
FGR,GJA1
FGR,GRB10
FGR,GRB2
FGR,JAK1
FGR,KIT
FGR,LCK
FGR,LYN
FGR,MET
FGR,NCK2
FGR,PIK3R2
FGR,PLCG1
FGR,PLD2
FGR,PRKCA
FGR,PTK2
FGR,PTK6
FGR,PTPN12
FGR,RAC1
FGR,SHC1
FGR,SNCA
FGR,SOCS3
FGR,SOCS5
FGR,STAT1
FGR,STAT2
FGR,STAT3
FGR,STAT5A
FGR,TEC
FGR,VAV2
FGR,WASL
FHL2,BRCA1
FHL2,CCND1
FHL2,CDH1
FHL2,CTNNB1
FHL2,ESR1
FHL2,HIPK2
FHL2,NFKB1
FHL2,PSEN2
FHL2,PTK2
FHL2,SMAD2
FHL2,SMAD3
FHL2,SMAD4
FHL2,TP53
FKBP12,CCNB1
FKBP12,FYN
FKBP12,PSEN1
FKBP12,RAF1
FKBP12,SMAD2
FKBP12,STAT5A
FKBP51,CDC25A
FKBP51,EIF3S2
FKBP51,FZR1
FKBP51,SMAD3
FKBP51,TGFBR1
FLNA,FYN
FLNA,LCK
FLNA,NOTCH2
FOS,AR
FOS,FOSB
FOS,HDAC1
FOS,HDAC2
FOS,JUNB
FOS,JUND
FOS,MYB
FOS,NCOA3
FOS,NFYA
FOS,PRKCA
FOS,RAF1
FOS,RELA
FOS,RIPK1
FOS,SALL1
FOS,SMAD1
FOS,SMAD2
FOS,SMAD3
FOS,SMAD4
FOS,SP1
FOS,STAT1
FOS,STAT3
FOS,STAT5A
FOS,VDR
FOS,ZFHX1B
FOSB,JUNB
FOSB,JUND
FOXO1A,APC
FOXO1A,KPNA2
FOXO1A,PIAS1
FOXO1A,SMAD1
FOXO1A,SMAD2
FOXO1A,SMAD3
FOXO1A,STAT1
FOXO1A,TCF3
FOXO1A,ZFHX1B
FOXO3A,JUP
FOXO3A,PCAF
FOXO3A,RAN
FOXO3A,SMAD1
FOXO3A,SMAD2
FOXO3A,SMAD3
FOXO3A,ZFHX1B
FOXO4,APC
FOXO4,CDK2
FOXO4,RAN
FOXO4,SMAD1
FOXO4,SMAD2
FOXO4,ZFHX1B
FRP2,FZD6
FYN,APC
FYN,CDC42
FYN,GJA1
FYN,GRAP
FYN,GRB10
FYN,GRB14
FYN,GRB2
FYN,GRB7
FYN,HD
FYN,HES1
FYN,HSPA8
FYN,JAK1
FYN,KIT
FYN,KRT18
FYN,LCK
FYN,LYN
FYN,MEF2A
FYN,MET
FYN,MST1R
FYN,NCK2
FYN,NRAS
FYN,PIK3CB
FYN,PIK3R2
FYN,PKN1
FYN,PKN2
FYN,PLCG1
FYN,PPP2CA
FYN,PRKCA
FYN,PRKCD
FYN,PRKCZ
FYN,PSEN1
FYN,PSEN2
FYN,PTK2
FYN,PTK6
FYN,PTPN12
FYN,RAC1
FYN,RAF1
FYN,RELA
FYN,RPL8
FYN,SHC1
FYN,SNCA
FYN,SOCS3
FYN,SOCS5
FYN,STAT1
FYN,STAT2
FYN,STAT3
FYN,STAT5A
FYN,TEC
FYN,TGFB1
FYN,TGFBR2
FYN,TRAF1
FYN,VIM
FYN,WASL
FZR1,CDC25C
FZR1,ID3
FZR1,SALL1
G3BP2,RELA
G3BP2,RPL8
GAB2,GRB2
GAB2,PRKCA
GAB2,RELA
GAB2,SMAD3
GAB2,TGFBR1
GAPDH,APP
GAPDH,AR
GAPDH,MYC
GAPDH,PLD2
GAPDH,SNCA
GIPC,AKT1
GIPC,CLTC
GIPC,DAB2
GIPC,ENG
GIPC,ITGA6
GIPC,PRKCA
GIPC,RAC1
GIPC,TGFBR3
GIT1,GRB2
GIT1,KPNB1
GIT1,MCM7
GIT1,NUP153
GJA1,LYN
GJA1,RAF1
GJA1,STAT5A
GLG1,WASL
GP130,BTK
GP130,EGFR
GP130,ERBB2
GP130,FYN
GP130,JAK1
GP130,LYN
GP130,NRAS
GP130,STAT1
GP130,STAT5A
GRAP,ABL1
GRAP,GRB10
GRAP,GRB2
GRAP,GRB7
GRAP,ITGB4
GRAP,JUP
GRAP,KIT
GRAP,LCK
GRAP,LYN
GRAP,MET
GRAP,NCK2
GRAP,PIK3R2
GRAP,PLD2
GRAP,PRKCA
GRAP,PRKCZ
GRAP,PTK2
GRAP,RAF1
GRAP,RPL6
GRAP,SNCA
GRAP,SOCS5
GRAP,STAT1
GRAP,STAT5A
GRAP,TBK1
GRAP,TEC
GRAP,WASL
GRB2,CDC42
GRB2,GRB10
GRB2,GRB14
GRB2,GRB7
GRB2,JAK1
GRB2,JUP
GRB2,KIT
GRB2,LCK
GRB2,LYN
GRB2,MET
GRB2,MST1R
GRB2,NCK2
GRB2,PIK3R2
GRB2,PLCG1
GRB2,PRKCA
GRB2,PRKCI
GRB2,PTK2
GRB2,PTK6
GRB2,PTPN12
GRB2,RAC1
GRB2,RAF1
GRB2,RANBP9
GRB2,RELA
GRB2,SHC1
GRB2,SOCS3
GRB2,STAT1
GRB2,STAT2
GRB2,STAT3
GRB2,STAT5A
GRB2,TBK1
GRB2,TEC
GRB2,WASL
GRB7,GRB14
GRB7,NCK2
GRB7,PIK3R2
GRB7,PTK6
GRB7,SOCS3
GRB7,STAT1
GRB7,STAT5A
GRB7,TEC
GRB7,WASL
GRB10,ABL1
GRB10,JAK1
GRB10,KIT
GRB10,LCK
GRB10,LYN
GRB10,MET
GRB10,MST1R
GRB10,NCK2
GRB10,NRAS
GRB10,PIK3R2
GRB10,PTK2
GRB10,PTK6
GRB10,RAF1
GRB10,SOCS3
GRB10,STAT1
GRB10,STAT3
GRB10,STAT5A
GRB10,TEC
GRB10,TNK2
GRB14,NCK2
GRB14,PIK3R2
GRB14,SOCS3
GRB14,STAT1
GRB14,STAT5A
GRB14,TEC
GRIM19,STAT3
GTFII-I,BTK
GTFII-I,FOS
GTFII-I,HDAC1
GTFII-I,HDAC2
GTFII-I,MYC
GTFII-I,SMAD2
GTFII-I,SP1
GTFII-I,STAT1
GTFII-I,STAT3
GTFII-I,YY1
HAT1,RBBP7
HBO1,E2F4
HBO1,ELK1
HBO1,HDAC6
HBO1,SMARCA4
HD,HDAC1
HD,KPNA2
HD,MEF2C
HD,PSEN1
HD,SMAD2
HD,SMAD3
HD,STAT1
HD,TCF3
HD,WASL
HDAC1,APC
HDAC1,AR
HDAC1,HDAC2
HDAC1,HDAC6
HDAC1,KPNA2
HDAC1,MTA2
HDAC1,MYB
HDAC1,NCOR1
HDAC1,NFYA
HDAC1,PAPOLA
HDAC1,PML
HDAC1,RBL1
HDAC1,RELA
HDAC1,RELB
HDAC1,SIN3A
HDAC1,SMAD2
HDAC1,SMAD3
HDAC1,SMAD4
HDAC1,SMARCE1
HDAC1,SNCA
HDAC1,SP1
HDAC1,SPEN
HDAC1,STAT1
HDAC1,STAT2
HDAC1,STAT5A
HDAC1,TCF3
HDAC1,TP53
HDAC1,YY1
HDAC2,MAPK14
HDAC2,MCM5
HDAC2,MCM7
HDAC2,MTA2
HDAC2,MYB
HDAC2,RELA
HDAC2,RELB
HDAC2,SALL1
HDAC2,SIN3A
HDAC2,SMAD2
HDAC2,SNCA
HDAC2,SP1
HDAC2,STAT1
HDAC2,STAT2
HDAC2,STAT5A
HDAC2,TP53
HDAC6,ITGB4BP
HES1,HES6
HES1,ID1
HES1,ID2
HES1,ID3
HES1,ID4
HES1,JUNB
HES1,LYN
HES1,MYC
HES1,NCOA3
HES1,STAT1
HES1,STAT5A
HES1,TCF12
HES1,TCF3
HES1,TEC
HES6,ID1
HES6,ID2
HES6,ID3
HES6,ID4
HES6,MITF
HES6,MYC
HES6,NCOA3
HES6,TCF3
HGS,JAK1
HGS,KPNB1
HGS,MYB
HGS,PLCG2
HGS,PRKACA
HGS,RAN
HGS,SMAD1
HGS,SMAD2
HGS,SMAD3
HGS,SNRPD2
HGS,STK11
HGS,SVIL
HGS,TGFBR1
HGS,ZFHX1B
HIP1,ABL1
HIP1,CLTC
HIP1,CRK
HIP1,WASL
HIPK2,SMAD2
HIPK2,SMAD3
HIPK2,SUMO2
HIPK2,TGFBR1
HIVEP3,FHL1
HIVEP3,GRB10
HIVEP3,NFKB2
HIVEP3,REL
HIVEP3,RING1
HIVEP3,STXBP1
HIVEP3,TRAF1
HIVEP3,TRAF2
HRAS,NRAS
HRAS,PIK3CB
HSP90A,ANAPC5
HSP90A,ATF1
HSP90A,CBL
HSP90A,CDC23
HSP90A,CDC37
HSP90A,COPS3
HSP90A,CSK
HSP90A,EGFR
HSP90A,FOXO3A
HSP90A,HDAC1
HSP90A,HDAC2
HSP90A,HSPA8
HSP90A,MAPK14
HSP90A,NRAS
HSP90A,NUP153
HSP90A,PRKCZ
HSP90A,RELA
HSP90A,SMAD4
HSP90A,STAT1
HSP90A,STAT5A
HSP90A,STUB1
HSP90A,SUMO1
HSP90A,SUMO2
HSP90B,AP2B1
HSP90B,FOXO3A
HSP90B,GLI3
HSP90B,HSPA8
HSP90B,KPNA6
HSP90B,MAPK14
HSP90B,NUP153
HSP90B,RUVBL1
HSP90B,SUMO1
HSP90B,TBP
HSPA8,APC
HSPA8,CLTC
HSPA8,LYN
HSPA8,NUP153
HSPA8,PRKCI
HSPA8,RAF1
HSPA8,RAN
HSPA8,STAT1
HSPA8,STAT5A
HSPA8,STUB1
HSPA8,TEC
HSPA8,WASL
ICAT,APC
ICAT,AXIN1
ICAT,CTNNB1
ICAT,GSK3B
ICAT,LEF1
ID1,ID2
ID1,ID3
ID1,ID4
ID1,TCF3
ID2,ID3
ID2,MITF
ID2,MYC
ID2,NCOA3
ID2,TCF3
ID3,ID4
ID3,MITF
ID3,MYC
ID3,NCOA3
ID3,TCF12
ID3,TCF3
ID4,TCF12
ID4,TCF3
IKBA,AR
IKBA,BCAR1
IKBA,BRCA1
IKBA,CASP3
IKBA,ESR1
IKBA,FAF1
IKBA,FOS
IKBA,FYN
IKBA,HDAC1
IKBA,HDAC2
IKBA,KIT
IKBA,KPNA2
IKBA,MST1R
IKBA,PCAF
IKBA,PPP2CA
IKBA,PRKACA
IKBA,PRKCZ
IKBA,REL
IKBA,RELA
IKBA,RELB
IKBA,SP1
IKBA,STAT1
IKBA,STAT3
IKBA,STAT5A
IKBA,TEC
IKBB,RELB
IKBE,RELB
IKBKAP,CSNK1A1
IKKB,CSK
IKKB,CTBP1
IKKB,KPNA2
IKKB,RELA
IKKB,SMAD2
IKKB,SMAD3
IKKB,STAT1
IKKB,TCF3
IKKE,AKT1
IKKE,CDC37
IKKE,HSPA8
IKKE,NCK2
IKKE,RAF1
IKKE,RIPK1
IKKE,STUB1
IKKE,TBK1
ITGB4,KIT
ITGB4,WASL
ITGB4BP,POLR1B
ITGB4BP,RPL4
ITGB4BP,RPL8
ITGB4BP,WDR12
JAG1,JAG2
JAG1,MFNG
JAG1,NOTCH2
JAG1,PSEN1
JAG1,PSEN2
JAG2,NOTCH2
JAG2,NOTCH3
JAG2,PSEN1
JAG2,PSEN2
JAK1,ABL1
JAK1,KIT
JAK1,LCK
JAK1,LYN
JAK1,MET
JAK1,MST1R
JAK1,NCK2
JAK1,NRAS
JAK1,PIK3R2
JAK1,PLCG1
JAK1,PTK2
JAK1,PTK6
JAK1,PTPN12
JAK1,SHC1
JAK1,SOCS3
JAK1,STAT1
JAK1,STAT2
JAK1,STAT3
JAK1,STAT5A
JAK1,TEC
JAK1,WASL
JNK1,FOS
JNK1,RAF1
JNK1,SMAD1
JNK1,SMAD2
JNK1,SMAD3
JNK1,STAT1
JNK1,STAT5A
JNK1,TGFBR1
JNKK2,CASP2
JNKK2,CASP8
JNKK2,CDC42
JNKK2,FADD
JNKK2,FYN
JNKK2,PAK1
JNKK2,RAC1
JNKK2,RIPK1
JNKK2,TRADD
JNKK2,TRAF1
JUNB,GSK3B
JUNB,JUND
JUNB,MITF
JUNB,PRKACA
JUNB,RELA
JUNB,SMAD1
JUNB,SMAD2
JUNB,SMAD3
JUNB,STAT1
JUNB,TGFBR1
JUNB,ZFHX1B
JUND,MITF
JUND,RAF1
JUND,SMAD1
JUND,SMAD2
JUND,STAT5A
JUND,TBP
JUND,TGFBR1
JUND,ZFHX1B
JUP,APC
JUP,CSNK1A1
JUP,KIT
JUP,PPP2CA
JUP,PRKACA
JUP,PSEN1
JUP,SMAD3
KIT,ABL1
KIT,CASP8
KIT,LCK
KIT,LYN
KIT,MST1R
KIT,NCK2
KIT,PIK3CB
KIT,PIK3R2
KIT,PLCG1
KIT,PLD2
KIT,PPP2CA
KIT,PRKCZ
KIT,PTK2
KIT,PTK6
KIT,RAF1
KIT,SHC1
KIT,SNCA
KIT,SNX2
KIT,SOCS3
KIT,STAT1
KIT,STAT3
KIT,STAT5A
KIT,TEC
KIT,TGFBR1
KIT,WASL
KPNA2,APC
KPNA2,AR
KPNA2,KPNA6
KPNA2,KPNB1
KPNA2,MYB
KPNA2,NCOA3
KPNA2,NUP153
KPNA2,PCAF
KPNA2,RAN
KPNA2,RELA
KPNA2,RELB
KPNA2,SMAD2
KPNA2,SMAD3
KPNA2,SMAD4
KPNA2,SPEN
KPNA2,STAT1
KPNA2,STAT2
KPNA2,TCF3
KPNA2,TEC
KPNA2,TP53
KPNA2,VDR
KPNA3,KPNA6
KPNA3,RAN
KPNA6,AP2B1
KPNA6,KPNB1
KPNA6,PRKAR2A
KPNA6,RAN
KPNA6,SIN3A
KPNA6,SNIP1
KPNA6,STAT5A
KPNA6,TP53
KPNB1,ABL1
KPNB1,LAMR1
KPNB1,NUP153
KPNB1,PRKAR2A
KPNB1,RAN
KPNB1,RELB
KPNB1,RPL4
KPNB1,SMAD2
KPNB1,SMARCC2
KPNB1,STAT1
KPNB1,STAT5A
KPNB1,TRAF2
KRAS2,SHOC2
KRT7,KRT17
KRT7,KRT18
KRT7,KTN1
KRT8,KRT18
KRT8,RAF1
KRT17,KRT18
KRT18,NRAS
KRT18,RAF1
KRT18,RIPK1
LAMR1,NCOA3
LAMR1,PIK3CB
LAMR1,PSMC2
LAMR1,RAN
LAMR1,RPL4
LAMR1,RPL8
LAMR1,SMAD3
LAMR1,TP53
LCK,ABL1
LCK,LYN
LCK,MET
LCK,MST1R
LCK,NCK2
LCK,NRAS
LCK,PIK3R2
LCK,PLCG1
LCK,PLCG2
LCK,PTK2
LCK,PTK6
LCK,RAF1
LCK,SHC1
LCK,SMAD2
LCK,SOCS3
LCK,STAT1
LCK,STAT2
LCK,STAT3
LCK,STAT5A
LCK,TEC
LCK,TNK2
LCK,VAV2
LEF1,APC
LEF1,SMAD1
LEF1,SMAD2
LEF1,SMAD3
LEF1,ZFHX1B
LIP1,FADD
LIP1,GIT1
LIP1,NCOA2
LIP1,PPP2CA
LYN,ABL1
LYN,MET
LYN,MST1R
LYN,NCK2
LYN,PIK3R2
LYN,PLCG1
LYN,PLD2
LYN,PRKCA
LYN,PSEN1
LYN,PTK2
LYN,PTK6
LYN,PTPN12
LYN,RAF1
LYN,SHC1
LYN,SMAD2
LYN,SNCA
LYN,SOCS3
LYN,SOCS5
LYN,STAT1
LYN,STAT2
LYN,STAT3
LYN,STAT5A
LYN,TEC
LYN,TGFB1
LYN,TGFBR2
LYN,VAV2
LYN,VAV3
MAGI3,DAAM1
MAGI3,FZD4
MAGI3,FZD6
MAGI3,NLK
MAIL,NFKB1
MAIL,NFKB2
MAIL,REL
MAIL,RELA
MAIL,RELB
MAML1,CCND1
MAML1,CTNNB1
MAML1,DLL4
MAML1,HES1
MAML1,HEY1
MAML1,MAML2
MAML1,MEF2C
MAML1,NOTCH1
MAML1,NOTCH2
MAML1,NOTCH3
MAML1,PIAS1
MAML1,SENP1
MAML1,SNW1
MAML1,TP53
MAML2,HES1
MAML2,NOTCH1
MAML2,NOTCH2
MAML2,NOTCH3
MAML2,SNW1
MAP1B,PLD2
MAPK14,ATF2
MAPK14,CDC25B
MAPK14,CDC42
MAPK14,ELK1
MAPK14,KRT8
MAPK14,MEF2A
MAPK14,MEF2C
MAPK14,MITF
MAPK14,NCOA3
MAPK14,NFKB1
MAPK14,RAC1
MAPK14,RELA
MAPK14,SHC1
MAPK14,SMAD3
MAPK14,STAT1
MAPK14,STAT3
MAPK14,TAB1
MAPK14,TAB2
MAPK14,TP53
MCC,APC
MCC,TP53
MCM5,MCM7
MCM5,SMAD2
MCM5,STAT1
MCM5,TFDP1
MCM7,TFDP1
MCM7,TRAF2
MDM2,AKT1
MDM2,AR
MDM2,ARRB1
MDM2,ARRB2
MDM2,CCNA2
MDM2,CDK2
MDM2,CDKN1A
MDM2,EGFR
MDM2,ESR1
MDM2,HDAC1
MDM2,KIT
MDM2,NUMB
MDM2,PIAS1
MDM2,PML
MDM2,SUMO1
MDM2,TP53
MDM2,YY1
MEF2A,MEF2C
MEF2A,SMAD3
MEF2C,NUP214
MEF2C,SMAD3
MEK1,AKT1
MEK1,CDC42
MEK1,HES1
MEK1,MAPK14
MEK1,PRKCZ
MEK1,RAF1
MEK1,SMAD2
MEK1,SMAD3
MEK2,MAPK14
MEK3,ATF2
MEK3,MAPK14
MEK3,NFKB1
MEK3,PKN1
MEK3,RAC1
MEK3,RIPK1
MEK3,TAB1
MEK3,TAB2
MEK3,TP53
MEK3,TRADD
MEK5,BAD
MEK5,EGF
MEK5,FOS
MEK5,MEF2A
MEK5,MEF2C
MEK5,PRKCI
MEK5,PRKCZ
MEK5,STAT3
MEKK1,ATF2
MEKK1,AXIN1
MEKK1,CASP3
MEKK1,CDC42
MEKK1,CRK
MEKK1,CRKL
MEKK1,FADD
MEKK1,GRB2
MEKK1,JUNB
MEKK1,MAPK14
MEKK1,NFKB1
MEKK1,RAC1
MEKK1,RELA
MEKK1,RHOA
MEKK1,RIPK1
MEKK1,SMAD2
MEKK1,TRADD
MEKK1,TRAF2
MEKK1,TRAF3
MEKK2,MMP7
MEKK3,CCND1
MEKK3,GRB2
MEKK3,HRAS
MEKK3,MAPK14
MEKK3,NFKB1
MEKK3,NRAS
MEKK3,PAK1
MEKK3,PRKCA
MEKK3,PRKCB
MEKK3,PRKCD
MEKK3,RAC1
MEKK3,RHOA
MEKK3,RIPK1
MEKK3,TAB1
MEKK3,TAB2
MEKK3,TRADD
MEKK3,WNK1
MET,ABL1
MET,APC
MET,MST1R
MET,NCK2
MET,PIK3R2
MET,PLCG1
MET,PLCG2
MET,PTK6
MET,RAN
MET,SHC1
MET,SOCS3
MET,STAT1
MET,STAT3
MET,STAT5A
MET,TEC
MET,VAV2
MET,WASL
MFNG,NOTCH2
MITF,MYC
MITF,NCOA3
MIZ1,CCND1
MIZ1,CDKN1A
MIZ1,ITGA6
MIZ1,MYC
MIZ1,NFYA
MIZ1,SHC1
MIZ1,SMAD2
MIZ1,SMAD4
MIZ1,SP1
MKP1,FOS
MKP1,FOSB
MKP1,JUNB
MKP1,MAPK14
MKP1,NFKB1
MKP1,PRKCZ
MKP1,RAC1
MKP1,TP53
MSK1,AP2A1
MSK1,AP2B1
MSK1,ATF1
MSK1,ATF2
MSK1,BAD
MSK1,EGF
MSK1,FOS
MSK1,MAPK14
MSK1,NFKB1
MSK1,PRKAR2A
MSK1,RELA
MSK1,SMARCA4
MSK1,STAT1
MSK1,STAT3
MST1R,ABL1
MST1R,PIK3R2
MST1R,PLCG1
MST1R,PTK6
MST1R,RAF1
MST1R,RELB
MST1R,SHC1
MST1R,SOCS3
MST1R,STAT1
MST1R,STAT3
MST1R,STAT5A
MST1R,TEC
MST1R,WASL
MTA2,RBBP7
MUPP1,FBXW7
MUPP1,NOTCH1
MUPP1,NUMB
MUPP1,RNF4
MUPP1,SHC1
MUPP1,SNW1
MYB,SMAD2
MYB,SMAD3
MYB,STAT1
MYB,TCF3
MYC,NCOA3
MYC,TCF3
NCK,POLR2H
NCK,SNRPD2
NCK2,ABL1
NCK2,PIK3R2
NCK2,PTK2
NCK2,PTK6
NCK2,RAF1
NCK2,RBL1
NCK2,SMAD1
NCK2,SMAD2
NCK2,SMAD3
NCK2,STAT1
NCK2,STAT3
NCK2,STAT5A
NCK2,TEC
NCK2,TGFB1
NCK2,WASL
NCOA3,TCF3
NCOR1,TBP
NFKB2,AKT1
NFKB2,APP
NFKB2,BCL3
NFKB2,BTRC
NFKB2,CCND1
NFKB2,CYLD
NFKB2,NFKB1
NFKB2,REL
NFKB2,RELA
NFKB2,RELB
NFKB2,SP1
NFKB2,TRAF2
NFKB2,TRAF3
NFYC,NFYA
NGAP,AKT1
NGAP,CAV2
NGAP,CDK7
NGAP,DAB2
NGAP,HRAS
NGAP,NFKB2
NGAP,TRADD
NIK,AKT1
NIK,CASP2
NIK,EIF4E
NIK,FADD
NIK,HSPA8
NIK,NFKB1
NIK,NFKB2
NIK,RELA
NIK,RELB
NIK,RIPK1
NIK,SP1
NIK,TP53
NIK,TRADD
NIK,TRAF1
NIK,TRAF2
NIK,TRAF3
NKIRAS1,AKT1
NKIRAS1,BCL3
NKIRAS1,CDC34
NKIRAS1,NFKB1
NKIRAS1,NFKB2
NKIRAS1,REL
NKIRAS1,RELA
NKIRAS1,RELB
NKIRAS1,TRAF2
NKIRAS2,AKT1
NKIRAS2,BCL3
NKIRAS2,BTRC
NKIRAS2,CDC34
NKIRAS2,CDK6
NKIRAS2,CTNNB1
NKIRAS2,NFKB1
NKIRAS2,NFKB2
NKIRAS2,PSMD3
NKIRAS2,REL
NKIRAS2,RELA
NKIRAS2,RELB
NKIRAS2,TRAF2
NOTCH1,DLL4
NOTCH1,JAG1
NOTCH1,JAG2
NOTCH1,MFNG
NOTCH2,NOTCH3
NOTCH2,PLCG1
NOTCH2,PSEN1
NOTCH2,PSEN2
NOTCH2,SMAD3
NR3C1,BAG1
NR3C1,CALR
NR3C1,FOS
